utc_dt_naive,ut_p_kw,ut_pos_ltea_kwh,ut_neg_ltea_kwh,ba_p_kw,ba_pos_ltea_kwh,ba_neg_ltea_kwh,pv_p_kw,pv_pos_ltea_kwh,pv_neg_ltea_kwh
2021-01-10 22:37:32,382.3,2383443.9333674954,34165.52521573914,-82.66,136062.07586600562,189698.3490495475,42.34,658950.9122368474,3.5
2021-01-10 22:37:34,474.6,2383444.1751462803,34165.52521573914,-267.16,136062.07586600562,189698.4894660757,42.31,658950.9346596168,3.5
2021-01-10 22:37:36,473.70000000000005,2383444.412787756,34165.52521573914,-267.16,136062.07586600562,189698.6234922963,42.35,658950.955902327,3.5
2021-01-10 22:37:38,473.6,2383444.7135090553,34165.52521573914,-267.1,136062.07586600562,189698.7931268028,42.4,658950.9828245249,3.5
2021-01-10 22:37:40,473.20000000000005,2383444.9764781613,34165.52521573914,-267.07,136062.07586600562,189698.94149883854,42.44,658951.0064001823,3.5
2021-01-10 22:37:42,472.8,2383445.2391484343,34165.52521573914,-267.23,136062.07586600562,189699.08996044422,42.46,658951.0299894018,3.5
2021-01-10 22:37:44,482.20000000000005,2383445.507031018,34165.52521573914,-267.28000000000003,136062.07586600562,189699.238432604,42.51,658951.0535917134,3.5
2021-01-10 22:37:46,475.5,2383445.771229145,34165.52521573914,-267.22,136062.07586600562,189699.38689049127,42.57,658951.0772369559,3.5
2021-01-10 22:37:47,474.70000000000005,2383445.957466945,34165.52521573914,-267.21,136062.07586600562,189699.49171608203,42.59,658951.0939462091,3.5
2021-01-10 22:37:50,475.6,2383446.299134808,34165.52521573914,-267.15,136062.07586600562,189699.68373833378,42.68,658951.1246053583,3.5
2021-01-10 22:37:52,477.40000000000003,2383446.564010976,34165.52521573914,-267.17,136062.07586600562,189699.8321703527,42.71,658951.1483317532,3.5
2021-01-10 22:37:54,474.3,2383446.8265115055,34165.52521573914,-267.11,136062.07586600562,189699.97986653956,42.77,658951.1719762709,3.5
2021-01-10 22:37:56,473.5,2383447.076270354,34165.52521573914,-267.13,136062.07586600562,189700.1206499461,42.83,658951.1945424788,3.5
2021-01-10 22:37:58,474.5,2383447.3283356596,34165.52521573914,-267.7,136062.07586600562,189700.2628574007,42.85,658951.2173333872,3.5
2021-01-10 22:38:00,473.8,2383447.6175987627,34165.52521573914,-267.89,136062.07586600562,189700.42635036222,42.93,658951.243528344,3.5
2021-01-10 22:38:02,474.3,2383447.8812864446,34165.52521573914,-267.94,136062.07586600562,189700.57536728188,42.980000000000004,658951.2674260659,3.5
2021-01-10 22:38:04,473.3,2383448.1348355887,34165.52521573914,-268.14,136062.07586600562,189700.71893347392,43.04,658951.2904614427,3.5
2021-01-10 22:38:06,474.3,2383448.380809337,34165.52521573914,-268.29,136062.07586600562,189700.858039749,43.13,658951.3128196286,3.5
2021-01-10 22:38:08,477.40000000000003,2383448.6467784597,34165.52521573914,-268.58,136062.07586600562,189701.0083440295,43.18,658951.336990004,3.5
2021-01-10 22:38:10,475.3,2383448.9354603705,34165.52521573914,-268.93,136062.07586600562,189701.17133213655,43.22,658951.3631892364,3.5
2021-01-10 22:38:12,475.3,2383449.2001616783,34165.52521573914,-269.14,136062.07586600562,189701.32122107016,43.24,658951.3872703534,3.5
2021-01-10 22:38:14,476.0,2383449.425895374,34165.52521573914,-269.78000000000003,136062.07586600562,189701.44898104016,,,
2021-01-10 22:38:16,476.5,2383449.6633298113,34165.52521573914,-269.88,136062.07586600562,189701.58352349728,43.38,658951.4293577664,3.5
2021-01-10 22:38:18,476.5,2383449.9848465966,34165.52521573914,-269.95,136062.07586600562,189701.76567246538,43.46,658951.4586714333,3.5
2021-01-10 22:38:20,476.5,2383450.258651245,34165.52521573914,-269.97,136062.07586600562,189701.92080246838,43.49,658951.4836616288,3.5
2021-01-10 22:38:22,475.5,2383450.522828429,34165.52521573914,-269.91,136062.07586600562,189702.0707583479,43.59,658951.5078707939,3.5
2021-01-10 22:38:24,476.20000000000005,2383450.787373606,34165.52521573914,-269.83,136062.07586600562,189702.22065811633,43.64,658951.5321062689,3.5
2021-01-10 22:38:26,476.1,2383451.0267953994,34165.52521573914,-270.21,136062.07586600562,189702.35643388663,43.69,658951.5540663551,3.5
2021-01-10 22:38:28,476.1,2383451.3164215214,34165.52521573914,,,,43.69,658951.5806444441,3.5
2021-01-10 22:38:30,477.5,2383451.5815917007,34165.52521573914,-270.49,136062.07586600562,189702.67108942475,43.79,658951.6049647646,3.5
2021-01-10 22:38:32,476.1,2383451.846181209,34165.52521573914,-270.85,136062.07586600562,189702.82142653744,43.85,658951.6293039774,3.5
2021-01-10 22:38:34,477.6,2383452.0998223005,34165.52521573914,-270.99,136062.07586600562,189702.9653977414,43.92,658951.6526357753,3.5
2021-01-10 22:38:36,476.8,2383452.3766208882,34165.52521573914,-271.16,136062.07586600562,189703.12269831877,43.95,658951.6781312684,3.5
2021-01-10 22:38:38,478.70000000000005,2383452.632763846,34165.52521573914,-271.33,136062.07586600562,189703.26813590893,44.03,658951.7017211567,3.5
2021-01-10 22:38:40,478.70000000000005,2383452.908075006,34165.52521573914,-271.26,136062.07586600562,189703.42414432456,44.07,658951.7270594756,3.5
2021-01-10 22:38:42,477.40000000000003,2383453.173309255,34165.52521573914,-271.36,136062.07586600562,189703.57490643687,44.15,658951.7515744681,3.5
2021-01-10 22:38:44,476.1,2383453.4377957624,34165.52521573914,-271.35,136062.07586600562,189703.72565149635,44.230000000000004,658951.776123217,3.5
2021-01-10 22:38:46,474.40000000000003,2383453.68090265,34165.52521573914,-271.22,136062.07586600562,189703.864626448,44.27,658951.7988005625,3.5
2021-01-10 22:38:48,472.40000000000003,2383453.9547376377,34165.52521573914,-271.02,136062.07586600562,189704.0214247006,44.31,658951.8244125923,3.5
2021-01-10 22:38:50,472.40000000000003,2383454.2268303568,34165.52521573914,-270.92,136062.07586600562,189704.17746991914,44.37,658951.8499521785,3.5
2021-01-10 22:38:52,471.6,2383454.4613091107,34165.52521573914,-270.49,136062.07586600562,189704.3119712763,44.410000000000004,658951.8720310434,3.5
2021-01-10 22:38:54,462.70000000000005,2383454.748147636,34165.52521573914,-270.31,136062.07586600562,189704.47797247145,44.52,658951.8993513256,3.5
2021-01-10 22:38:56,438.1,2383454.968422138,34165.52521573914,-237.15,136062.07586600562,189704.5966491743,44.550000000000004,658951.9212385499,3.5
2021-01-10 22:38:58,437.5,2383455.2191578387,34165.52521573914,-236.83,136062.07586600562,189704.73237950914,44.57,658951.946761564,3.5
2021-01-10 22:39:00,437.20000000000005,2383455.470583589,34165.52521573914,-236.59,136062.07586600562,189704.86846157818,44.65,658951.9724286909,3.5
2021-01-10 22:39:02,435.90000000000003,2383455.7248458047,34165.52521573914,-236.47,136062.07586600562,189705.00643197785,44.77,658951.9985340147,3.5
2021-01-10 22:39:04,435.8,2383455.9339949177,34165.52521573914,-236.37,136062.07586600562,189705.11983274363,44.82,658952.020028768,3.5
2021-01-10 22:39:06,436.20000000000005,2383456.1752650407,34165.52521573914,-236.27,136062.07586600562,189705.2504769118,44.83,658952.0448105404,3.5
2021-01-10 22:39:07,436.8,2383456.3571075196,34165.52521573914,-236.18,136062.07586600562,189705.34883418476,44.84,658952.0634780983,3.5
2021-01-10 22:39:10,437.90000000000003,2383456.6954651764,34165.52521573914,-236.13,136062.07586600562,189705.53147142666,44.92,658952.0981924454,3.5
2021-01-10 22:39:12,436.40000000000003,2383456.9381922,34165.52521573914,-236.12,136062.07586600562,189705.66280221762,44.93,658952.1231826378,3.5
2021-01-10 22:39:14,438.70000000000005,2383457.1389153376,34165.52521573914,-236.14000000000001,136062.07586600562,189705.7711232073,44.95,658952.1437982145,3.5
2021-01-10 22:39:16,436.3,2383457.4070947757,34165.52521573914,-236.15,136062.07586600562,189705.91578022,44.96,658952.1713360563,3.5
2021-01-10 22:39:18,436.5,2383457.6666803383,34165.52521573914,-236.15,136062.07586600562,189706.05621862737,44.99,658952.1980821162,3.5
2021-01-10 22:39:20,436.40000000000003,2383457.878899979,34165.52521573914,-236.21,136062.07586600562,189706.1710840246,45.01,658952.2199682853,3.5
2021-01-10 22:39:22,436.5,2383458.130730841,34165.52521573914,-236.22,136062.07586600562,189706.30736051337,45.04,658952.2459500685,3.5
2021-01-10 22:39:24,438.20000000000005,2383458.394609748,34165.52521573914,-236.14000000000001,136062.07586600562,189706.44988633145,45.050000000000004,658952.2731357188,3.5
2021-01-10 22:39:26,437.8,2383458.5839054314,34165.52521573914,-236.18,136062.07586600562,189706.55198405375,45.07,658952.2926160177,3.5
2021-01-10 22:39:28,437.90000000000003,2383458.8811224992,34165.52521573914,,,,45.1,658952.3232311265,3.5
2021-01-10 22:39:30,438.40000000000003,2383459.1246837066,34165.52521573914,-236.21,136062.07586600562,189706.84353472892,45.13,658952.3483039279,3.5
2021-01-10 22:39:32,438.8,2383459.349482313,34165.52521573914,-236.29,136062.07586600562,189706.96456484744,45.160000000000004,658952.3714397192,3.5
2021-01-10 22:39:34,437.6,2383459.5661457987,34165.52521573914,-236.38,136062.07586600562,189707.08158173613,45.160000000000004,658952.3937992404,3.5
2021-01-10 22:39:36,438.6,2383459.808666548,34165.52521573914,-236.36,136062.07586600562,189707.21228296336,45.17,658952.418775668,3.5
2021-01-10 22:39:38,437.6,2383460.089098635,34165.52521573914,-236.35,136062.07586600562,189707.36374205438,45.19,658952.4477245244,3.5
2021-01-10 22:39:40,438.20000000000005,2383460.3246651418,34165.52521573914,-236.39000000000001,136062.07586600562,189707.4908099697,45.21,658952.4720287363,3.5
2021-01-10 22:39:42,438.3,2383460.5852627363,34165.52521573914,-236.4,136062.07586600562,189707.6313637725,45.19,658952.4988999534,3.5
2021-01-10 22:39:44,438.3,2383460.828751356,34165.52521573914,-236.24,136062.07586600562,189707.7626020962,45.160000000000004,658952.5239944446,3.5
2021-01-10 22:39:46,440.5,2383461.030432252,34165.52521573914,-236.20000000000002,136062.07586600562,189707.87075287558,45.15,658952.5446692453,3.5
2021-01-10 22:39:48,441.3,2383461.2843382373,34165.52521573914,-236.22,136062.07586600562,189708.00681780145,45.160000000000004,658952.5706795623,3.5
2021-01-10 22:39:50,442.6,2383461.557175737,34165.52521573914,-236.15,136062.07586600562,189708.15240351763,45.160000000000004,658952.5985179761,3.5
2021-01-10 22:39:52,442.5,2383461.7967983778,34165.52521573914,-236.09,136062.07586600562,189708.2802510095,45.15,658952.622967612,3.5
2021-01-10 22:39:54,440.70000000000005,2383462.0151464227,34165.52521573914,-236.0,136062.07586600562,189708.39719472264,45.11,658952.6453203352,3.5
2021-01-10 22:39:58,,,,,,,,,
2021-01-10 22:40:00,441.70000000000005,2383462.7858323487,34165.52521573914,-236.04,136062.07586600562,189708.8089743792,45.07,658952.7239744243,3.5
2021-01-10 22:40:02,441.0,2383463.0153841916,34165.52521573914,-236.03,136062.07586600562,189708.93183713392,45.04,658952.7474189327,3.5
2021-01-10 22:40:04,440.40000000000003,2383463.239276335,34165.52521573914,-236.02,136062.07586600562,189709.05182862454,45.02,658952.7703063013,3.5
2021-01-10 22:40:06,443.20000000000005,2383463.482410159,34165.52521573914,-235.95000000000002,136062.07586600562,189709.18129483916,45.01,658952.7949982998,3.5
2021-01-10 22:40:07,440.5,2383463.698578034,34165.52521573914,-236.02,136062.07586600562,189709.29654157197,45.01,658952.8169814327,3.5
2021-01-10 22:40:10,440.5,2383464.00079246,34165.52521573914,-236.02,136062.07586600562,189709.4584767731,45.02,658952.8478683503,3.5
2021-01-10 22:40:12,439.1,2383464.261614804,34165.52521573914,-236.02,136062.07586600562,189709.59867176248,44.980000000000004,658952.8745862815,3.5
2021-01-10 22:40:14,439.6,2383464.488621043,34165.52521573914,-235.95000000000002,136062.07586600562,189709.72057902734,44.96,658952.8978194239,3.5
2021-01-10 22:40:16,439.40000000000003,2383464.7165314527,34165.52521573914,-235.93,136062.07586600562,189709.84295928394,44.96,658952.9211427204,3.5
2021-01-10 22:40:17,442.90000000000003,2383464.8983606375,34165.52521573914,-235.94,136062.07586600562,189709.93981903038,44.96,658952.9396007146,3.5
2021-01-10 22:40:20,432.6,2383465.227919231,34165.52521573914,-236.04,136062.07586600562,189710.11962630574,44.96,658952.9738515465,3.5
2021-01-10 22:40:22,427.8,2383465.4517149045,34165.52521573914,-235.93,136062.07586600562,189710.243074887,44.94,658952.9973634176,3.5
2021-01-10 22:40:24,438.40000000000003,2383465.662890999,34165.52521573914,-235.92000000000002,136062.07586600562,189710.3567051977,44.94,658953.0190110577,3.5
2021-01-10 22:40:26,441.8,2383465.917813866,34165.52521573914,-235.99,136062.07586600562,189710.49284561488,44.95,658953.0449397275,3.5
2021-01-10 22:40:28,439.3,2383466.201190753,34165.52521573914,-236.03,136062.07586600562,189710.6445788896,44.94,658953.0738325479,3.5
2021-01-10 22:40:30,439.0,2383466.4503413076,34165.52521573914,-236.05,136062.07586600562,189710.7785412491,44.92,658953.0993265182,3.5
2021-01-10 22:40:32,438.8,2383466.6941440636,34165.52521573914,-235.97,136062.07586600562,189710.90964086854,44.910000000000004,658953.1242774613,3.5
2021-01-10 22:40:34,439.8,2383466.8962617633,34165.52521573914,-236.07,136062.07586600562,189711.0181737591,44.88,658953.1449143336,3.5
2021-01-10 22:40:36,435.90000000000003,2383467.136708829,34165.52521573914,-234.39000000000001,136062.07586600562,189711.1473099397,44.89,658953.1695260986,3.5
2021-01-10 22:40:38,436.6,2383467.4049820737,34165.52521573914,-234.46,136062.07586600562,189711.2913401284,44.85,658953.1970954246,3.5
2021-01-10 22:40:40,436.6,2383467.6582328635,34165.52521573914,-234.42000000000002,136062.07586600562,189711.4272301847,44.84,658953.2230891531,3.5
2021-01-10 22:40:42,436.0,2383467.909196875,34165.52521573914,-234.5,136062.07586600562,189711.5622104764,44.81,658953.2488846657,3.5
2021-01-10 22:40:44,437.3,2383468.151823529,34165.52521573914,-234.56,136062.07586600562,189711.69251095198,44.78,658953.2737672962,3.5
2021-01-10 22:40:46,437.6,2383468.355033437,34165.52521573914,-234.52,136062.07586600562,189711.80142638716,44.77,658953.2945599811,3.5
2021-01-10 22:40:48,436.40000000000003,2383468.584762816,34165.52521573914,-234.62,136062.07586600562,189711.9246599144,44.77,658953.3180823326,3.5
2021-01-10 22:40:50,437.5,2383468.880901192,34165.52521573914,-234.69,136062.07586600562,189712.0835193397,44.730000000000004,658953.3483712911,3.5
2021-01-10 22:40:52,436.20000000000005,2383469.1023477335,34165.52521573914,-234.70000000000002,136062.07586600562,189712.20267050696,44.730000000000004,658953.3710793395,3.5
2021-01-10 22:40:54,436.90000000000003,2383469.311700997,34165.52521573914,-234.77,136062.07586600562,189712.3151323034,44.74,658953.3925177951,3.5
2021-01-10 22:40:55,437.3,2383469.5183440964,34165.52521573914,-234.78,136062.07586600562,189712.42615842997,44.76,658953.4136852988,3.5
2021-01-10 22:40:58,437.0,2383469.825345421,34165.52521573914,-234.75,136062.07586600562,189712.59101216067,44.76,658953.4451153286,3.5
2021-01-10 22:41:00,437.1,2383470.0944962963,34165.52521573914,-234.84,136062.07586600562,189712.73560604284,44.71,658953.472649644,3.5
2021-01-10 22:41:02,436.90000000000003,2383470.3242031983,34165.52521573914,-234.86,136062.07586600562,189712.85907218952,44.730000000000004,658953.4961627637,3.5
2021-01-10 22:41:04,436.5,2383470.5262337243,34165.52521573914,-234.84,136062.07586600562,189712.96770889364,44.69,658953.5168345744,3.5
2021-01-10 22:41:06,438.6,2383470.773517602,34165.52521573914,-234.87,136062.07586600562,189713.10011361688,44.67,658953.5420236599,3.5
2021-01-10 22:41:08,437.20000000000005,2383471.0480990238,34165.52521573914,-234.61,136062.07586600562,189713.24741972206,44.63,658953.5700331255,3.5
2021-01-10 22:41:10,437.8,2383471.2794395294,34165.52521573914,-234.59,136062.07586600562,189713.37138719138,44.61,658953.5936122037,3.5
2021-01-10 22:41:12,436.6,2383471.552512732,34165.52521573914,-234.63,136062.07586600562,189713.5181378125,44.57,658953.6214887468,3.5
2021-01-10 22:41:14,436.6,2383471.7547928994,34165.52521573914,-234.67000000000002,136062.07586600562,189713.6268459381,44.57,658953.6421335529,3.5
2021-01-10 22:41:16,437.1,2383472.0082705985,34165.52521573914,-234.53,136062.07586600562,189713.76290452076,44.550000000000004,658953.6679684392,3.5
2021-01-10 22:41:18,436.8,2383472.2806209833,34165.52521573914,-234.52,136062.07586600562,189713.90913155026,44.49,658953.6957250459,3.5
2021-01-10 22:41:20,438.5,2383472.5089129126,34165.52521573914,-234.52,136062.07586600562,189714.03123389723,44.5,658953.7188966802,3.5
2021-01-10 22:41:22,438.6,2383472.732699277,34165.52521573914,-234.43,136062.07586600562,189714.15085746933,44.51,658953.7416069618,3.5
2021-01-10 22:41:24,441.0,2383472.9678058363,34165.52521573914,-234.43,136062.07586600562,189714.27584496606,44.480000000000004,658953.7653203582,3.5
2021-01-10 22:41:26,438.20000000000005,2383473.2122773346,34165.52521573914,-234.47,136062.07586600562,189714.40664087786,44.47,658953.7901338128,3.5
2021-01-10 22:41:28,440.5,2383473.4973379252,34165.52521573914,-234.58,136062.07586600562,189714.55886475876,44.45,658953.8189865694,3.5
2021-01-10 22:41:30,435.8,2383473.7439385364,34165.52521573914,-234.59,136062.07586600562,189714.6907641561,44.44,658953.8439737236,3.5
2021-01-10 22:41:32,423.70000000000005,2383473.9793318147,34165.52521573914,-234.62,136062.07586600562,189714.82111007464,44.45,658953.86866845,3.5
2021-01-10 22:41:34,424.1,2383474.1729350947,34165.52521573914,-234.53,136062.07586600562,189714.9281985587,44.45,658953.888964497,3.5
2021-01-10 22:41:35,424.3,2383474.3633019617,34165.52521573914,-234.48000000000002,136062.07586600562,189715.03346099082,44.46,658953.9089198599,3.5
2021-01-10 22:41:38,423.3,2383474.685819616,34165.52521573914,-234.42000000000002,136062.07586600562,189715.21161476785,44.46,658953.9427075293,3.5
2021-01-10 22:41:40,423.5,2383474.902284925,34165.52521573914,-234.42000000000002,136062.07586600562,189715.33145153083,44.47,658953.9654426316,3.5
2021-01-10 22:41:42,424.5,2383475.1574608996,34165.52521573914,-234.41,136062.07586600562,189715.47236088495,44.51,658953.9921934942,3.5
2021-01-10 22:41:44,423.8,2383475.3929053084,34165.52521573914,-234.96,136062.07586600562,189715.60289412865,44.54,658954.0169308262,3.5
2021-01-10 22:41:46,423.5,2383475.6284966366,34165.52521573914,-235.06,136062.07586600562,189715.7334854926,44.57,658954.0416852838,3.5
